"";"cname";"year";"ccode";"ccodealp";"id";"eper";"cab";"elec";"par";"exeleg";"fed";"dec";"bic";"jud";"const";"dir";"pres"
"1910";"United States";1994;840;"USA";60;3;1;7,08;1,94;0,83;3;33,58558391;4;3;3;0;3
"1911";"United States";1995;840;"USA";60;4;1;1,31;2;0,83;3;33,07949168;4;3;3;0;3
"1912";"United States";1996;840;"USA";60;4;1;1,31;2;0,83;3;32,53522632;4;3;3;0;3
"1913";"United States";1997;840;"USA";60;5;1;3,21;2;0,83;3;31,87934145;4;3;3;0;3
"1914";"United States";1998;840;"USA";60;5;1;3,21;2;0,83;3;31,50602882;4;3;3;0;3
"1915";"United States";1999;840;"USA";60;6;1;2,71;2,01;0,83;3;31,29344544;4;3;3;0;3
"1916";"United States";2000;840;"USA";60;6;1;2,71;2,01;0,83;3;30,83219753;4;3;3;0;3
"1917";"United States";2001;840;"USA";60;7;1;3,15;2,02;0,83;3;31,71381705;4;3;3;0;3
"1918";"United States";2002;840;"USA";60;7;1;3,15;2,02;0,83;3;33,93270427;4;3;3;0;3
"1919";"United States";2003;840;"USA";60;8;1;2;2;0,83;3;34,82773784;4;3;3;0;3
"1920";"United States";2004;840;"USA";60;8;1;2;2;0,83;3;35,07780789;4;3;3;0;3
"1921";"United States";2005;840;"USA";60;9;1;2,99;2;0,83;3;34,27469332;4;3;3;0;3
"1922";"United States";2006;840;"USA";60;9;1;2,99;2;0,83;3;33,77040026;4;3;3;0;3
"1923";"United States";2007;840;"USA";60;10;1;1,57;1,99;0,83;3;33,9024272;4;3;3;0;3
"1924";"United States";2008;840;"USA";60;10;1;1,57;1,99;0,83;3;35,62696154;4;3;3;0;3
"1925";"United States";2009;840;"USA";60;11;1;4,01;1,94;0,83;3;37,83017137;4;3;3;0;3
"1926";"United States";2010;840;"USA";60;11;1;4,01;1,94;0,83;3;36,87083077;4;3;3;0;3
"1927";"United States";2011;840;"USA";60;12;1;3,14;1,97;0,83;3;36,62834682;4;3;3;0;3
"1928";"United States";2012;840;"USA";60;12;1;3,14;1,97;0,83;3;35,46828644;4;3;3;0;3
"1929";"United States";2013;840;"USA";60;13;1;4,79;1,99;0,83;3;NA;4;3;3;0;3
"1930";"United States";2014;840;"USA";60;13;1;4,79;1,99;0,83;3;NA;4;3;3;0;3
"1931";"United States";2015;NA;"USA";60;14;1;4,35;1,96;0,83;3;NA;4;3;3;0;3
"1932";"United States";2015;NA;"USA";60;14;1;NA;NA;NA;3;33,6;4;NA;NA;0;3
"1933";"United States";2016;NA;"USA";60;15;1;5,25;1,98;NA;3;33,99;4;NA;NA;0;3
"1934";"United States";2017;NA;"USA";60;15;1;NA;NA;NA;3;33,12;4;NA;NA;0;3
"1935";"United States";2018;NA;"USA";60;16;1;1,29;1,99;NA;3;35,65;4;NA;NA;0;3
"1936";"United States";2019;NA;"USA";60;16;1;NA;NA;NA;3;35,89;4;NA;NA;0;3
"1937";"United States";2020;NA;"USA";60;17;1;1,44;2;NA;3;36,6;4;NA;NA;0;3
"1938";"United States";2021;NA;"USA";60;17;NA;NA;NA;NA;NA;35,44;NA;NA;NA;0;NA
"1939";"Uruguay";1990;858;"URY";61;1;1;0,54;3,33;0,74;1;NA;3;1;2;7,5;3
"1940";"Uruguay";1991;858;"URY";61;1;1;0,54;3,33;0,74;1;NA;3;1;2;7,5;3
"1941";"Uruguay";1992;858;"URY";61;1;1;0,54;3,33;0,74;1;NA;3;1;2;7,5;3
"1942";"Uruguay";1993;858;"URY";61;1;1;0,54;3,33;0,74;1;NA;3;1;2;7,5;3
"1943";"Uruguay";1994;858;"URY";61;1;1;0,54;3,33;0,74;1;NA;3;1;2;7,5;3
"1944";"Uruguay";1995;858;"URY";61;2;1;0,43;3,3;0,74;1;NA;3;1;2;7,5;3
"1945";"Uruguay";1996;858;"URY";61;2;1;0,43;3,3;0,74;1;NA;3;1;2;7,5;3
"1946";"Uruguay";1997;858;"URY";61;2;1;0,43;3,3;0,74;1;NA;3;1;2;7,5;3
"1947";"Uruguay";1998;858;"URY";61;2;1;0,43;3,3;0,74;1;NA;3;1;2;7,5;3
"1948";"Uruguay";1999;858;"URY";61;2;1;0,43;3,3;0,74;1;NA;3;1;2;7,5;3
"1949";"Uruguay";2000;858;"URY";61;3;1;0,6;3,07;0,74;1;NA;3;1;2;7,5;3
"1950";"Uruguay";2001;858;"URY";61;3;1;0,6;3,07;0,74;1;NA;3;1;2;7,5;3
"1951";"Uruguay";2002;858;"URY";61;3;1;0,6;3,07;0,74;1;NA;3;1;2;7,5;3
"1952";"Uruguay";2003;858;"URY";61;3;1;0,6;3,07;0,74;1;NA;3;1;2;7,5;3
"1953";"Uruguay";2004;858;"URY";61;3;1;0,6;3,07;0,74;1;NA;3;1;2;7,5;3
"1954";"Uruguay";2005;858;"URY";61;4;1;1,32;2,39;0,74;1;NA;3;1;2;7,5;3
"1955";"Uruguay";2006;858;"URY";61;4;1;1,32;2,39;0,74;1;NA;3;1;2;7,5;3
"1956";"Uruguay";2007;858;"URY";61;4;1;1,32;2,39;0,74;1;NA;3;1;2;7,5;3
"1957";"Uruguay";2008;858;"URY";61;4;1;1,32;2,39;0,74;1;NA;3;1;2;7,5;3
"1958";"Uruguay";2009;858;"URY";61;4;1;1,32;2,39;0,74;1;NA;3;1;2;7,5;3
"1959";"Uruguay";2010;858;"URY";61;5;1;1,1;2,65;0,74;1;NA;3;1;2;7,5;3
"1960";"Uruguay";2011;858;"URY";61;5;1;1,1;2,65;0,74;1;NA;3;1;2;7,5;3
"1961";"Uruguay";2012;858;"URY";61;5;1;1,1;2,65;0,74;1;NA;3;1;2;7,5;3
"1962";"Uruguay";2013;858;"URY";61;5;1;1,1;2,65;0,74;1;NA;3;1;2;7,5;3
"1963";"Uruguay";2014;858;"URY";61;5;1;1,1;2,65;0,74;1;NA;3;1;2;7,5;3
"1964";"Uruguay";2014;NA;"URY";61;5;NA;1;2,65;NA;NA;NA;NA;NA;NA;6,5;NA
"1965";"Uruguay";2015;NA;"URY";61;6;1;1;2,65;0,74;1;NA;3;1;2;7,5;3
"1966";"Uruguay";2015;NA;"URY";61;6;1;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1967";"Uruguay";2016;NA;"URY";61;6;1;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1968";"Uruguay";2017;NA;"URY";61;6;1;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1969";"Uruguay";2018;NA;"URY";61;6;1;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1970";"Uruguay";2019;NA;"URY";61;7;1;1,73;3,31;NA;NA;NA;3;NA;NA;6,5;NA
"1971";"Uruguay";2020;NA;"URY";61;7;2;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1972";"Uruguay";2021;NA;"URY";61;7;2;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1973";"Uruguay";2022;NA;"URY";61;7;NA;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
"1974";"Uruguay";2023;NA;"URY";61;7;NA;NA;NA;NA;NA;NA;3;NA;NA;6,5;NA
